date,close,volume
2019-06-28,7693.75,300152.0
2019-07-01,7790.0,310126.0
2019-07-02,7838.25,406594.0
2019-07-05,7851.5,209604.0
2019-07-08,7801.0,375287.0
2019-07-09,7845.25,342228.0
2019-07-10,7928.75,346314.0
2019-07-11,7918.75,442842.0
2019-07-12,7960.0,407894.0
2019-07-15,7986.75,299817.0
2019-07-16,7942.75,247176.0
2019-07-17,7885.5,303702.0
2019-07-18,7933.5,303890.0
2019-07-19,7842.75,413722.0
2019-07-22,7924.75,438469.0
2019-07-23,7983.75,355209.0
2019-07-24,8038.0,357765.0
2019-07-25,7981.75,356159.0
2019-07-26,8019.75,433945.0
2019-07-29,8001.25,322305.0
2019-07-30,7963.25,301214.0
2019-07-31,7866.75,394698.0
2019-08-01,7808.25,556437.0
2019-08-02,7702.25,772956.0
2019-08-05,7385.25,736453.0
2019-08-06,7515.5,848399.0
2019-08-07,7553.25,845239.0
2019-08-08,7735.75,851275.0
2019-08-09,7660.25,553666.0
2019-08-12,7566.75,619044.0
2019-08-13,7748.0,552715.0
2019-08-14,7488.75,674983.0
2019-08-15,7496.25,825231.0
2019-08-16,7611.75,705042.0
2019-08-19,7727.5,449473.0
2019-08-20,7668.0,401476.0
2019-08-21,7750.25,414176.0
2019-08-22,7711.25,344352.0
2019-08-23,7504.5,487622.0
2019-08-26,7590.5,763864.0
2019-08-27,7562.75,617907.0
2019-08-28,7599.25,520966.0
2019-08-29,7712.0,480975.0
2019-08-30,7690.75,447668.0
2019-09-03,7617.5,450746.0
2019-09-04,7722.75,643037.0
2019-09-05,7855.5,399672.0
2019-09-06,7857.75,478413.0
2019-09-09,7830.75,356484.0
2019-09-10,7815.0,372953.0
2019-09-11,7889.75,446533.0
2019-09-12,7921.5,383871.0
2019-09-13,7886.0,448979.0
2019-09-16,7856.5,243852.0
2019-09-17,7890.25,199321.0
2019-09-18,7894.25,147539.0
2019-09-19,7896.25,122281.0
2019-09-20,7899.47998046875,69135.0
2019-09-23,7850.5,425158.0
2019-09-24,7735.25,348180.0
2019-09-25,7820.25,609261.0
2019-09-26,7787.25,540081.0
2019-09-27,7701.25,489320.0
2019-09-29,7721.75,828309.0
2019-09-30,7770.5,598171.0
2019-10-01,7695.5,337872.0
2019-10-02,7546.25,478759.0
2019-10-03,7658.5,586568.0
2019-10-04,7767.25,582820.0
2019-10-06,7742.25,594280.0
2019-10-07,7740.0,420539.0
2019-10-08,7622.0,381262.0
2019-10-09,7699.75,552145.0
2019-10-10,7760.25,404170.0
2019-10-11,7859.0,535042.0
2019-10-13,7888.0,473679.0
2019-10-14,7857.5,490521.0
2019-10-15,7959.75,311101.0
2019-10-16,7948.5,347657.0
2019-10-17,7952.75,347550.0
2019-10-18,7880.75,368623.0
2019-10-20,7888.25,440904.0
2019-10-21,7948.25,437753.0
2019-10-22,7858.75,275031.0
2019-10-23,7901.5,377545.0
2019-10-24,7928.25,348671.0
2019-10-25,8035.75,380967.0
2019-10-27,8056.75,487493.0
2019-10-28,8094.75,348318.0
2019-10-29,8055.25,309114.0
2019-10-30,8111.25,351246.0
2019-10-31,8090.25,381307.0
2019-11-01,8160.25,448458.0
2019-11-03,8178.75,103460.0
2019-11-04,8215.75,348326.0
2019-11-05,8210.75,325479.0
2019-11-06,8207.25,305795.0
2019-11-07,8230.5,314414.0
2019-11-08,8257.25,366403.0
2019-11-10,8254.0,64506.0
2019-11-11,8249.75,326871.0
2019-11-12,8275.0,229844.0
2019-11-13,8265.75,316729.0
2019-11-14,8265.5,382042.0
2019-11-15,8318.75,381593.0
2019-11-17,8308.25,100795.0
2019-11-18,8333.5,367145.0
2019-11-19,8341.5,370609.0
2019-11-20,8291.75,373942.0
2019-11-21,8274.5,526978.0
2019-11-22,8280.5,411833.0
2019-11-24,8302.75,170149.0
2019-11-25,8376.5,344497.0
2019-11-26,8400.75,259485.0
2019-11-27,8454.75,285726.0
2019-12-01,8431.0,146577.0
2019-12-02,8316.0,242603.0
2019-12-03,8251.25,559474.0
2019-12-04,8295.25,614317.0
2019-12-05,8309.25,413647.0
2019-12-06,8400.25,370987.0
2019-12-08,8405.25,66578.0
2019-12-09,8356.0,302782.0
2019-12-10,8363.75,292419.0
2019-12-11,8405.5,403364.0
2019-12-12,8465.25,304183.0
2019-12-13,8494.0,554338.0
2019-12-15,8509.25,59053.0
2019-12-16,8576.0,335038.0
2019-12-17,8576.25,192050.0
2019-12-18,8590.25,145053.0
2019-12-19,8642.5,98301.0
2019-12-20,8707.4599609375,65776.0
2019-12-22,8722.25,147426.0
2019-12-23,8726.5,307870.0
2019-12-26,8804.25,106029.0
2019-12-27,8783.25,170684.0
2019-12-29,8797.75,169212.0
2019-12-30,8733.75,322888.0
2019-12-31,8752.25,404047.0
2020-01-02,8891.75,284519.0
2020-01-03,8810.0,416637.0
2020-01-05,8777.5,538211.0
2020-01-06,8847.5,599887.0
2020-01-07,8853.0,469514.0
2020-01-08,8944.5,510004.0
2020-01-09,9009.0,723085.0
2020-01-10,8978.25,457262.0
2020-01-12,8987.5,223863.0
2020-01-13,9088.25,472166.0
2020-01-14,9062.5,380440.0
2020-01-15,9060.0,553343.0
2020-01-16,9133.5,497100.0
2020-01-17,9174.5,397881.0
2020-01-19,9184.25,146148.0
2020-01-21,9169.75,438669.0
2020-01-22,9195.75,532160.0
2020-01-23,9248.25,519015.0
2020-01-24,9144.5,616950.0
2020-01-26,9011.25,1098059.0
2020-01-27,8954.5,758796.0
2020-01-28,9105.25,792705.0
2020-01-29,9098.5,632550.0
2020-01-30,9216.25,578408.0
2020-01-31,8997.75,846585.0
2020-02-02,9019.25,732576.0
2020-02-03,9114.25,898384.0
2020-02-04,9355.0,680726.0
2020-02-05,9381.5,563913.0
2020-02-06,9455.5,729548.0
2020-02-07,9409.5,545054.0
2020-02-09,9361.5,490693.0
2020-02-10,9527.5,592695.0
2020-02-11,9527.25,500147.0
2020-02-12,9625.75,589570.0
2020-02-13,9613.0,454472.0
2020-02-14,9632.25,613580.0
2020-02-16,9664.75,247254.0
2020-02-18,9636.0,489387.0
2020-02-19,9733.5,668505.0
2020-02-20,9624.25,419130.0
2020-02-21,9458.0,802424.0
2020-02-23,9321.5,936605.0
2020-02-24,9091.0,911839.0
2020-02-25,8854.25,1171879.0
2020-02-26,8850.25,1344897.0
2020-02-27,8397.75,655262410.0
2020-02-28,8548.0,695050074.0
2020-03-01,8338.5,914425.0
2020-03-02,8833.0,613413929.0
2020-03-03,8552.75,505605035.0
2020-03-04,8870.0,404846104.0
2020-03-05,8688.0,374742058.0
2020-03-06,8501.75,439545500.0
2020-03-08,8121.25,2967873.0
2020-03-09,8131.5,167300732.0
2020-03-10,8178.25,366528823.0
2020-03-11,7989.5,336223591.0
